gene_id	TPM	file_accession
ENSG00000103642	2.87	ENCFF862LZL
ENSG00000103647	0.85	ENCFF862LZL
ENSG00000103653	3.84	ENCFF862LZL
ENSG00000103657	23.75	ENCFF862LZL
ENSG00000103671	1.7	ENCFF862LZL
ENSG00000103707	6.57	ENCFF862LZL
ENSG00000103710	5.6	ENCFF862LZL
ENSG00000103769	34.02	ENCFF862LZL
ENSG00000103811	17.78	ENCFF862LZL
ENSG00000103852	1.63	ENCFF862LZL
ENSG00000103855	8.88	ENCFF862LZL
ENSG00000103876	2.67	ENCFF862LZL
ENSG00000103932	4.47	ENCFF862LZL
ENSG00000103942	9.52	ENCFF862LZL
ENSG00000103966	8.09	ENCFF862LZL
ENSG00000103978	3.19	ENCFF862LZL
ENSG00000103994	156.98	ENCFF862LZL
ENSG00000104043	0.57	ENCFF862LZL
ENSG00000104047	2.25	ENCFF862LZL
ENSG00000104064	2.63	ENCFF862LZL
ENSG00000104067	17.87	ENCFF862LZL
ENSG00000104081	1.33	ENCFF862LZL
ENSG00000104093	0.73	ENCFF862LZL
ENSG00000104129	1.22	ENCFF862LZL
ENSG00000104131	8.97	ENCFF862LZL
ENSG00000104133	8.55	ENCFF862LZL
ENSG00000104142	4.68	ENCFF862LZL
ENSG00000104164	3.43	ENCFF862LZL
ENSG00000104177	1.38	ENCFF862LZL
ENSG00000104205	0.57	ENCFF862LZL
ENSG00000104213	0.57	ENCFF862LZL
ENSG00000104218	1.14	ENCFF862LZL
ENSG00000104219	5.28	ENCFF862LZL
ENSG00000104221	1.93	ENCFF862LZL
ENSG00000104228	4.27	ENCFF862LZL
ENSG00000104231	4.09	ENCFF862LZL
ENSG00000104267	2.49	ENCFF862LZL
ENSG00000104299	2.35	ENCFF862LZL
ENSG00000104312	1.86	ENCFF862LZL
ENSG00000104313	1.24	ENCFF862LZL
ENSG00000104320	2.83	ENCFF862LZL
ENSG00000104324	3.92	ENCFF862LZL
ENSG00000104325	54.1	ENCFF862LZL
ENSG00000104331	7.79	ENCFF862LZL
ENSG00000104332	0.98	ENCFF862LZL
ENSG00000104341	54.83	ENCFF862LZL
ENSG00000104343	3.05	ENCFF862LZL
ENSG00000104361	1.29	ENCFF862LZL
ENSG00000104365	3.22	ENCFF862LZL
ENSG00000104368	2.51	ENCFF862LZL
ENSG00000104369	10.79	ENCFF862LZL
ENSG00000104375	1.98	ENCFF862LZL
ENSG00000104388	30.18	ENCFF862LZL
ENSG00000104408	25.63	ENCFF862LZL
ENSG00000104412	5.29	ENCFF862LZL
ENSG00000104419	29.45	ENCFF862LZL
ENSG00000104427	0.8	ENCFF862LZL
ENSG00000104442	4.3	ENCFF862LZL
ENSG00000104447	1.31	ENCFF862LZL
ENSG00000104472	7.28	ENCFF862LZL
ENSG00000104490	1.3	ENCFF862LZL
ENSG00000104497	1.52	ENCFF862LZL
ENSG00000104517	9.9	ENCFF862LZL
ENSG00000104518	4.36	ENCFF862LZL
ENSG00000104522	4.19	ENCFF862LZL
ENSG00000104524	0.91	ENCFF862LZL
ENSG00000104529	125.48	ENCFF862LZL
ENSG00000104549	0.69	ENCFF862LZL
ENSG00000104611	0.65	ENCFF862LZL
ENSG00000104613	13.41	ENCFF862LZL
ENSG00000104626	0.69	ENCFF862LZL
ENSG00000104635	64.16	ENCFF862LZL
ENSG00000104643	2.67	ENCFF862LZL
ENSG00000104660	5.07	ENCFF862LZL
ENSG00000104671	10.1	ENCFF862LZL
ENSG00000104679	5.08	ENCFF862LZL
ENSG00000104687	11.23	ENCFF862LZL
ENSG00000104689	0.85	ENCFF862LZL
ENSG00000104691	0.66	ENCFF862LZL
ENSG00000104695	9.5	ENCFF862LZL
ENSG00000104714	1.94	ENCFF862LZL
ENSG00000104723	7.67	ENCFF862LZL
ENSG00000104728	6.77	ENCFF862LZL
ENSG00000104731	2.3	ENCFF862LZL
ENSG00000104738	3.38	ENCFF862LZL
ENSG00000104756	7.68	ENCFF862LZL
ENSG00000104763	139.5	ENCFF862LZL
ENSG00000104765	9.41	ENCFF862LZL
ENSG00000104774	5.23	ENCFF862LZL
ENSG00000104805	53.13	ENCFF862LZL
ENSG00000104812	20.09	ENCFF862LZL
ENSG00000104823	127.87	ENCFF862LZL
ENSG00000104824	21.24	ENCFF862LZL
ENSG00000104825	6.18	ENCFF862LZL
ENSG00000104833	0.79	ENCFF862LZL
ENSG00000104835	2.68	ENCFF862LZL
ENSG00000104852	12.57	ENCFF862LZL
ENSG00000104853	18.93	ENCFF862LZL
ENSG00000104856	1.06	ENCFF862LZL
ENSG00000104859	10.93	ENCFF862LZL
ENSG00000104863	6.75	ENCFF862LZL
ENSG00000104866	5.41	ENCFF862LZL
ENSG00000104870	11.09	ENCFF862LZL
ENSG00000104872	7.99	ENCFF862LZL
ENSG00000104879	877.63	ENCFF862LZL
ENSG00000104880	2.35	ENCFF862LZL
ENSG00000104881	64.19	ENCFF862LZL
ENSG00000104884	3.91	ENCFF862LZL
ENSG00000104885	1.6	ENCFF862LZL
ENSG00000104886	9.11	ENCFF862LZL
ENSG00000104889	0.85	ENCFF862LZL
ENSG00000104894	0.67	ENCFF862LZL
ENSG00000104897	4.59	ENCFF862LZL
ENSG00000104903	3.07	ENCFF862LZL
ENSG00000104904	265.45	ENCFF862LZL
ENSG00000104907	3.06	ENCFF862LZL
ENSG00000104915	5.74	ENCFF862LZL
ENSG00000104936	20.97	ENCFF862LZL
ENSG00000104946	5.76	ENCFF862LZL
ENSG00000104957	6.71	ENCFF862LZL
ENSG00000104960	12.24	ENCFF862LZL
ENSG00000104964	154.82	ENCFF862LZL
ENSG00000104967	0.81	ENCFF862LZL
ENSG00000104969	10.0	ENCFF862LZL
ENSG00000104973	17.83	ENCFF862LZL
ENSG00000104976	2.62	ENCFF862LZL
ENSG00000104979	69.7	ENCFF862LZL
ENSG00000104980	15.99	ENCFF862LZL
ENSG00000104983	0.73	ENCFF862LZL
ENSG00000104998	1.17	ENCFF862LZL
ENSG00000105048	5.25	ENCFF862LZL
ENSG00000105053	4.18	ENCFF862LZL
ENSG00000105058	9.96	ENCFF862LZL
ENSG00000105063	8.46	ENCFF862LZL
ENSG00000105072	0.76	ENCFF862LZL
ENSG00000105085	1.2	ENCFF862LZL
ENSG00000105127	3.97	ENCFF862LZL
ENSG00000105135	12.78	ENCFF862LZL
ENSG00000105136	1.07	ENCFF862LZL
ENSG00000105137	4.75	ENCFF862LZL
ENSG00000105171	6.59	ENCFF862LZL
ENSG00000105176	3.91	ENCFF862LZL
ENSG00000105185	35.14	ENCFF862LZL
ENSG00000105186	7.61	ENCFF862LZL
ENSG00000105193	98.76	ENCFF862LZL
ENSG00000105197	13.77	ENCFF862LZL
ENSG00000105202	12.29	ENCFF862LZL
ENSG00000105204	4.8	ENCFF862LZL
ENSG00000105220	128.48	ENCFF862LZL
ENSG00000105221	14.11	ENCFF862LZL
ENSG00000105223	56.14	ENCFF862LZL
ENSG00000105227	0.73	ENCFF862LZL
ENSG00000105229	2.99	ENCFF862LZL
ENSG00000105245	4.69	ENCFF862LZL
ENSG00000105248	3.07	ENCFF862LZL
ENSG00000105254	23.41	ENCFF862LZL
ENSG00000105258	24.55	ENCFF862LZL
ENSG00000105270	0.77	ENCFF862LZL
ENSG00000105281	2.38	ENCFF862LZL
ENSG00000105287	3.21	ENCFF862LZL
ENSG00000105290	2.93	ENCFF862LZL
ENSG00000105298	3.74	ENCFF862LZL
ENSG00000105321	2.18	ENCFF862LZL
ENSG00000105323	19.67	ENCFF862LZL
ENSG00000105325	4.52	ENCFF862LZL
ENSG00000105327	0.73	ENCFF862LZL
ENSG00000105329	2.89	ENCFF862LZL
ENSG00000105339	5.99	ENCFF862LZL
ENSG00000105341	18.26	ENCFF862LZL
ENSG00000105355	4.87	ENCFF862LZL
ENSG00000105357	18.56	ENCFF862LZL
ENSG00000105364	16.45	ENCFF862LZL
ENSG00000105372	29.43	ENCFF862LZL
ENSG00000105373	26.91	ENCFF862LZL
ENSG00000105379	107.64	ENCFF862LZL
ENSG00000105393	14.04	ENCFF862LZL
ENSG00000105397	9.49	ENCFF862LZL
ENSG00000105401	30.29	ENCFF862LZL
ENSG00000105402	38.1	ENCFF862LZL
ENSG00000105404	20.49	ENCFF862LZL
ENSG00000105409	26.2	ENCFF862LZL
ENSG00000105419	0.96	ENCFF862LZL
ENSG00000105426	10.74	ENCFF862LZL
ENSG00000105429	8.07	ENCFF862LZL
ENSG00000105438	13.15	ENCFF862LZL
ENSG00000105443	4.46	ENCFF862LZL
ENSG00000105447	3.96	ENCFF862LZL
ENSG00000105472	0.61	ENCFF862LZL
ENSG00000105483	2.98	ENCFF862LZL
ENSG00000105497	0.96	ENCFF862LZL
ENSG00000105499	4.78	ENCFF862LZL
ENSG00000105514	1.81	ENCFF862LZL
ENSG00000105518	59.7	ENCFF862LZL
ENSG00000105519	0.88	ENCFF862LZL
ENSG00000105520	3.2	ENCFF862LZL
ENSG00000105538	4.56	ENCFF862LZL
ENSG00000105552	9.89	ENCFF862LZL
ENSG00000105556	2.06	ENCFF862LZL
ENSG00000105559	3.98	ENCFF862LZL
ENSG00000105568	67.84	ENCFF862LZL
ENSG00000105576	9.19	ENCFF862LZL
ENSG00000105583	18.17	ENCFF862LZL
ENSG00000105607	12.08	ENCFF862LZL
ENSG00000105609	0.79	ENCFF862LZL
ENSG00000105612	5.79	ENCFF862LZL
ENSG00000105617	1.39	ENCFF862LZL
ENSG00000105618	9.35	ENCFF862LZL
ENSG00000105619	2.93	ENCFF862LZL
ENSG00000105640	97.14	ENCFF862LZL
ENSG00000105643	5.67	ENCFF862LZL
ENSG00000105647	4.4	ENCFF862LZL
ENSG00000105649	1.12	ENCFF862LZL
ENSG00000105655	9.71	ENCFF862LZL
ENSG00000105656	2.33	ENCFF862LZL
ENSG00000105662	0.81	ENCFF862LZL
ENSG00000105669	38.57	ENCFF862LZL
ENSG00000105671	7.99	ENCFF862LZL
ENSG00000105676	2.97	ENCFF862LZL
ENSG00000105677	15.37	ENCFF862LZL
ENSG00000105698	27.88	ENCFF862LZL
ENSG00000105699	1.32	ENCFF862LZL
ENSG00000105700	18.61	ENCFF862LZL
ENSG00000105701	56.6	ENCFF862LZL
ENSG00000105705	6.21	ENCFF862LZL
ENSG00000105707	1.14	ENCFF862LZL
ENSG00000105708	0.52	ENCFF862LZL
ENSG00000105711	10.64	ENCFF862LZL
ENSG00000105722	7.19	ENCFF862LZL
ENSG00000105723	7.51	ENCFF862LZL
ENSG00000105726	10.53	ENCFF862LZL
ENSG00000105732	2.91	ENCFF862LZL
ENSG00000105737	1.01	ENCFF862LZL
ENSG00000105738	1.34	ENCFF862LZL
ENSG00000105755	4.43	ENCFF862LZL
ENSG00000105767	1.77	ENCFF862LZL
ENSG00000105771	1.94	ENCFF862LZL
ENSG00000105778	1.6	ENCFF862LZL
ENSG00000105784	0.7	ENCFF862LZL
ENSG00000105792	0.72	ENCFF862LZL
ENSG00000105793	3.2	ENCFF862LZL
ENSG00000105808	1.02	ENCFF862LZL
ENSG00000105810	6.47	ENCFF862LZL
ENSG00000105819	9.26	ENCFF862LZL
ENSG00000105821	1.89	ENCFF862LZL
ENSG00000105829	1.23	ENCFF862LZL
ENSG00000105835	91.8	ENCFF862LZL
ENSG00000105849	1.37	ENCFF862LZL
ENSG00000105854	6.73	ENCFF862LZL
ENSG00000105855	0.77	ENCFF862LZL
ENSG00000105856	15.76	ENCFF862LZL
ENSG00000105865	1.39	ENCFF862LZL
ENSG00000105866	0.85	ENCFF862LZL
ENSG00000105875	0.55	ENCFF862LZL
ENSG00000105879	6.38	ENCFF862LZL
ENSG00000105887	9.4	ENCFF862LZL
ENSG00000105894	3.02	ENCFF862LZL
ENSG00000105926	0.64	ENCFF862LZL
ENSG00000105928	0.56	ENCFF862LZL
ENSG00000105939	2.14	ENCFF862LZL
ENSG00000105953	107.64	ENCFF862LZL
ENSG00000105963	2.41	ENCFF862LZL
ENSG00000105967	0.58	ENCFF862LZL
ENSG00000105968	35.01	ENCFF862LZL
ENSG00000105971	30.28	ENCFF862LZL
ENSG00000105974	45.03	ENCFF862LZL
ENSG00000105976	2.03	ENCFF862LZL
ENSG00000105983	5.5	ENCFF862LZL
ENSG00000105993	28.03	ENCFF862LZL
ENSG00000106003	1.23	ENCFF862LZL
ENSG00000106009	4.46	ENCFF862LZL
ENSG00000106012	2.25	ENCFF862LZL
ENSG00000106018	3.53	ENCFF862LZL
ENSG00000106025	4.04	ENCFF862LZL
ENSG00000106028	19.26	ENCFF862LZL
ENSG00000106034	3.14	ENCFF862LZL
ENSG00000106049	14.57	ENCFF862LZL
ENSG00000106052	21.51	ENCFF862LZL
ENSG00000106066	15.4	ENCFF862LZL
ENSG00000106069	3.11	ENCFF862LZL
ENSG00000106070	4.74	ENCFF862LZL
ENSG00000106077	4.45	ENCFF862LZL
ENSG00000106078	13.8	ENCFF862LZL
ENSG00000106080	0.7	ENCFF862LZL
ENSG00000106100	2.96	ENCFF862LZL
ENSG00000106105	11.24	ENCFF862LZL
ENSG00000106123	1.42	ENCFF862LZL
ENSG00000106144	1.19	ENCFF862LZL
ENSG00000106153	72.62	ENCFF862LZL
ENSG00000106211	131.64	ENCFF862LZL
ENSG00000106236	5.12	ENCFF862LZL
ENSG00000106244	20.53	ENCFF862LZL
ENSG00000106245	5.89	ENCFF862LZL
ENSG00000106246	1.26	ENCFF862LZL
ENSG00000106261	3.34	ENCFF862LZL
ENSG00000106263	15.33	ENCFF862LZL
ENSG00000106266	1.14	ENCFF862LZL
ENSG00000106268	2.58	ENCFF862LZL
ENSG00000106290	12.97	ENCFF862LZL
ENSG00000106299	3.22	ENCFF862LZL
ENSG00000106305	14.73	ENCFF862LZL
ENSG00000106330	1.54	ENCFF862LZL
ENSG00000106333	2.52	ENCFF862LZL
ENSG00000106344	1.92	ENCFF862LZL
ENSG00000106346	1.08	ENCFF862LZL
ENSG00000106348	10.45	ENCFF862LZL
ENSG00000106351	3.91	ENCFF862LZL
ENSG00000106355	1.72	ENCFF862LZL
ENSG00000106366	6.04	ENCFF862LZL
ENSG00000106367	3.93	ENCFF862LZL
ENSG00000106392	3.31	ENCFF862LZL
ENSG00000106397	6.9	ENCFF862LZL
ENSG00000106399	4.57	ENCFF862LZL
ENSG00000106400	14.12	ENCFF862LZL
ENSG00000106404	0.56	ENCFF862LZL
ENSG00000106443	1.72	ENCFF862LZL
ENSG00000106459	3.33	ENCFF862LZL
ENSG00000106460	7.35	ENCFF862LZL
ENSG00000106477	0.66	ENCFF862LZL
ENSG00000106479	2.9	ENCFF862LZL
ENSG00000106511	2.2	ENCFF862LZL
ENSG00000106524	2.83	ENCFF862LZL
ENSG00000106537	2.81	ENCFF862LZL
ENSG00000106538	17.23	ENCFF862LZL
ENSG00000106546	13.54	ENCFF862LZL
ENSG00000106554	23.8	ENCFF862LZL
ENSG00000106565	14.18	ENCFF862LZL
ENSG00000106588	6.7	ENCFF862LZL
ENSG00000106591	9.75	ENCFF862LZL
ENSG00000106603	9.36	ENCFF862LZL
ENSG00000106605	6.6	ENCFF862LZL
ENSG00000106608	7.02	ENCFF862LZL
ENSG00000106609	19.53	ENCFF862LZL
ENSG00000106610	1.25	ENCFF862LZL
ENSG00000106615	17.18	ENCFF862LZL
ENSG00000106617	8.05	ENCFF862LZL
ENSG00000106624	7.24	ENCFF862LZL
ENSG00000106628	11.87	ENCFF862LZL
ENSG00000106631	646.75	ENCFF862LZL
ENSG00000106633	0.53	ENCFF862LZL
ENSG00000106635	29.13	ENCFF862LZL
ENSG00000106636	8.6	ENCFF862LZL
ENSG00000106638	3.86	ENCFF862LZL
ENSG00000106665	2.84	ENCFF862LZL
ENSG00000106682	34.59	ENCFF862LZL
ENSG00000106683	2.85	ENCFF862LZL
ENSG00000106688	0.73	ENCFF862LZL
ENSG00000106692	0.69	ENCFF862LZL
ENSG00000106701	0.63	ENCFF862LZL
ENSG00000106714	1.41	ENCFF862LZL
ENSG00000106723	5.26	ENCFF862LZL
ENSG00000106733	1.81	ENCFF862LZL
ENSG00000106771	27.79	ENCFF862LZL
ENSG00000106780	2.3	ENCFF862LZL
ENSG00000106799	1.8	ENCFF862LZL
ENSG00000106803	5.83	ENCFF862LZL
ENSG00000106819	1.11	ENCFF862LZL
ENSG00000106823	1.08	ENCFF862LZL
ENSG00000106829	2.67	ENCFF862LZL
ENSG00000106852	1.7	ENCFF862LZL
ENSG00000106853	6.37	ENCFF862LZL
ENSG00000106868	1.04	ENCFF862LZL
ENSG00000106948	0.79	ENCFF862LZL
ENSG00000106991	40.4	ENCFF862LZL
ENSG00000106992	79.98	ENCFF862LZL
ENSG00000106993	7.95	ENCFF862LZL
ENSG00000107020	3.32	ENCFF862LZL
ENSG00000107021	4.36	ENCFF862LZL
ENSG00000107036	1.85	ENCFF862LZL
ENSG00000107077	2.01	ENCFF862LZL
ENSG00000107104	38.8	ENCFF862LZL
ENSG00000107130	0.71	ENCFF862LZL
ENSG00000107140	3.97	ENCFF862LZL
ENSG00000107164	3.15	ENCFF862LZL
ENSG00000107165	8.29	ENCFF862LZL
ENSG00000107175	6.1	ENCFF862LZL
ENSG00000107185	5.69	ENCFF862LZL
ENSG00000107186	13.09	ENCFF862LZL
ENSG00000107223	74.81	ENCFF862LZL
ENSG00000107242	4.48	ENCFF862LZL
ENSG00000107262	21.1	ENCFF862LZL
ENSG00000107263	18.61	ENCFF862LZL
ENSG00000107281	18.25	ENCFF862LZL
ENSG00000107290	5.0	ENCFF862LZL
ENSG00000107295	0.95	ENCFF862LZL
ENSG00000107317	549.11	ENCFF862LZL
ENSG00000107331	7.07	ENCFF862LZL
ENSG00000107338	4.99	ENCFF862LZL
ENSG00000107341	6.57	ENCFF862LZL
ENSG00000107362	2.54	ENCFF862LZL
ENSG00000107371	2.99	ENCFF862LZL
ENSG00000107372	21.99	ENCFF862LZL
ENSG00000107404	28.27	ENCFF862LZL
ENSG00000107438	37.32	ENCFF862LZL
ENSG00000107485	0.93	ENCFF862LZL
ENSG00000107521	7.91	ENCFF862LZL
ENSG00000107537	25.06	ENCFF862LZL
ENSG00000107551	10.31	ENCFF862LZL
ENSG00000107554	1.84	ENCFF862LZL
ENSG00000107560	1.7	ENCFF862LZL
ENSG00000107562	11.31	ENCFF862LZL
ENSG00000107566	0.69	ENCFF862LZL
ENSG00000107581	16.49	ENCFF862LZL
ENSG00000107625	2.96	ENCFF862LZL
ENSG00000107643	4.99	ENCFF862LZL
ENSG00000107651	2.58	ENCFF862LZL
ENSG00000107669	4.86	ENCFF862LZL
ENSG00000107672	3.16	ENCFF862LZL
ENSG00000107679	6.94	ENCFF862LZL
ENSG00000107719	1.48	ENCFF862LZL
ENSG00000107731	1.45	ENCFF862LZL
ENSG00000107738	7.7	ENCFF862LZL
ENSG00000107742	2.1	ENCFF862LZL
ENSG00000107745	6.78	ENCFF862LZL
ENSG00000107758	7.46	ENCFF862LZL
ENSG00000107771	16.35	ENCFF862LZL
ENSG00000107779	1.71	ENCFF862LZL
ENSG00000107789	1.34	ENCFF862LZL
ENSG00000107796	23.36	ENCFF862LZL
ENSG00000107798	3.19	ENCFF862LZL
ENSG00000107815	1.63	ENCFF862LZL
ENSG00000107816	14.89	ENCFF862LZL
ENSG00000107819	5.96	ENCFF862LZL
ENSG00000107829	11.16	ENCFF862LZL
ENSG00000107833	3.7	ENCFF862LZL
ENSG00000107854	2.85	ENCFF862LZL
ENSG00000107862	9.21	ENCFF862LZL
ENSG00000107863	11.04	ENCFF862LZL
ENSG00000107864	1.57	ENCFF862LZL
ENSG00000107872	1.84	ENCFF862LZL
ENSG00000107874	14.54	ENCFF862LZL
ENSG00000107882	1.23	ENCFF862LZL
ENSG00000107890	1.39	ENCFF862LZL
ENSG00000107897	7.83	ENCFF862LZL
ENSG00000107902	1.76	ENCFF862LZL
ENSG00000107929	6.47	ENCFF862LZL
ENSG00000107937	2.63	ENCFF862LZL
ENSG00000107938	1.11	ENCFF862LZL
ENSG00000107949	6.6	ENCFF862LZL
ENSG00000107951	2.49	ENCFF862LZL
ENSG00000107957	4.96	ENCFF862LZL
ENSG00000107959	20.46	ENCFF862LZL
ENSG00000107960	8.51	ENCFF862LZL
ENSG00000107968	2.86	ENCFF862LZL
ENSG00000108001	1.39	ENCFF862LZL
ENSG00000108010	8.65	ENCFF862LZL
ENSG00000108018	0.56	ENCFF862LZL
ENSG00000108021	8.07	ENCFF862LZL
ENSG00000108039	12.31	ENCFF862LZL
ENSG00000108055	3.14	ENCFF862LZL
ENSG00000108061	5.55	ENCFF862LZL
ENSG00000108064	2.08	ENCFF862LZL
ENSG00000108091	3.28	ENCFF862LZL
ENSG00000108094	3.71	ENCFF862LZL
ENSG00000108100	6.35	ENCFF862LZL
ENSG00000108106	5.67	ENCFF862LZL
ENSG00000108107	52.46	ENCFF862LZL
ENSG00000108175	12.09	ENCFF862LZL
ENSG00000108176	1.04	ENCFF862LZL
ENSG00000108179	18.34	ENCFF862LZL
ENSG00000108187	0.67	ENCFF862LZL
ENSG00000108219	9.24	ENCFF862LZL
ENSG00000108239	1.25	ENCFF862LZL
ENSG00000108256	4.6	ENCFF862LZL
ENSG00000108262	8.47	ENCFF862LZL
ENSG00000108298	246.22	ENCFF862LZL
ENSG00000108306	2.49	ENCFF862LZL
ENSG00000108312	9.79	ENCFF862LZL
ENSG00000108344	18.78	ENCFF862LZL
ENSG00000108349	5.14	ENCFF862LZL
ENSG00000108352	0.58	ENCFF862LZL
ENSG00000108375	0.79	ENCFF862LZL
ENSG00000108384	2.75	ENCFF862LZL
ENSG00000108387	8.11	ENCFF862LZL
ENSG00000108389	2.5	ENCFF862LZL
ENSG00000108395	2.75	ENCFF862LZL
ENSG00000108406	3.42	ENCFF862LZL
ENSG00000108423	1.03	ENCFF862LZL
ENSG00000108424	24.35	ENCFF862LZL
ENSG00000108433	14.34	ENCFF862LZL
ENSG00000108439	6.46	ENCFF862LZL
ENSG00000108443	2.71	ENCFF862LZL
ENSG00000108448	5.39	ENCFF862LZL
ENSG00000108465	7.53	ENCFF862LZL
ENSG00000108468	4.55	ENCFF862LZL
ENSG00000108469	1.16	ENCFF862LZL
ENSG00000108474	3.24	ENCFF862LZL
ENSG00000108479	4.9	ENCFF862LZL
ENSG00000108506	0.93	ENCFF862LZL
ENSG00000108509	17.2	ENCFF862LZL
ENSG00000108510	8.11	ENCFF862LZL
ENSG00000108515	90.22	ENCFF862LZL
ENSG00000108518	97.33	ENCFF862LZL
ENSG00000108523	8.11	ENCFF862LZL
ENSG00000108528	23.36	ENCFF862LZL
ENSG00000108551	6.97	ENCFF862LZL
ENSG00000108557	5.44	ENCFF862LZL
ENSG00000108559	8.32	ENCFF862LZL
ENSG00000108561	17.78	ENCFF862LZL
ENSG00000108578	2.45	ENCFF862LZL
ENSG00000108582	5.2	ENCFF862LZL
ENSG00000108587	4.78	ENCFF862LZL
ENSG00000108588	10.11	ENCFF862LZL
ENSG00000108590	1.17	ENCFF862LZL
ENSG00000108591	4.62	ENCFF862LZL
ENSG00000108592	7.43	ENCFF862LZL
ENSG00000108599	1.96	ENCFF862LZL
ENSG00000108604	6.54	ENCFF862LZL
ENSG00000108622	41.93	ENCFF862LZL
ENSG00000108639	42.94	ENCFF862LZL
ENSG00000108641	4.6	ENCFF862LZL
ENSG00000108651	1.72	ENCFF862LZL
ENSG00000108654	29.25	ENCFF862LZL
ENSG00000108666	1.27	ENCFF862LZL
ENSG00000108669	6.1	ENCFF862LZL
ENSG00000108671	11.91	ENCFF862LZL
ENSG00000108679	157.34	ENCFF862LZL
ENSG00000108691	3.72	ENCFF862LZL
ENSG00000108733	1.41	ENCFF862LZL
ENSG00000108771	0.59	ENCFF862LZL
ENSG00000108773	2.35	ENCFF862LZL
ENSG00000108774	11.7	ENCFF862LZL
ENSG00000108784	3.18	ENCFF862LZL
ENSG00000108788	11.49	ENCFF862LZL
ENSG00000108798	2.59	ENCFF862LZL
ENSG00000108799	6.65	ENCFF862LZL
ENSG00000108819	5.02	ENCFF862LZL
ENSG00000108821	1.64	ENCFF862LZL
ENSG00000108823	21.62	ENCFF862LZL
ENSG00000108826	13.5	ENCFF862LZL
ENSG00000108828	22.1	ENCFF862LZL
ENSG00000108829	6.61	ENCFF862LZL
ENSG00000108840	45.36	ENCFF862LZL
ENSG00000108848	2.66	ENCFF862LZL
ENSG00000108852	1.76	ENCFF862LZL
ENSG00000108854	2.07	ENCFF862LZL
ENSG00000108861	42.74	ENCFF862LZL
ENSG00000108883	10.39	ENCFF862LZL
ENSG00000108924	4.78	ENCFF862LZL
ENSG00000108946	69.67	ENCFF862LZL
ENSG00000108950	1.55	ENCFF862LZL
ENSG00000108953	184.19	ENCFF862LZL
ENSG00000108960	2.15	ENCFF862LZL
ENSG00000108961	4.14	ENCFF862LZL
ENSG00000108963	4.45	ENCFF862LZL
ENSG00000109016	7.22	ENCFF862LZL
ENSG00000109046	4.37	ENCFF862LZL
ENSG00000109062	4.68	ENCFF862LZL
ENSG00000109065	1.26	ENCFF862LZL
ENSG00000109066	1.31	ENCFF862LZL
ENSG00000109072	4.49	ENCFF862LZL
ENSG00000109079	13.47	ENCFF862LZL
ENSG00000109083	1.27	ENCFF862LZL
ENSG00000109084	0.52	ENCFF862LZL
ENSG00000109089	9.03	ENCFF862LZL
ENSG00000109099	42.62	ENCFF862LZL
ENSG00000109103	4.07	ENCFF862LZL
ENSG00000109107	27.62	ENCFF862LZL
ENSG00000109111	14.7	ENCFF862LZL
ENSG00000109113	5.09	ENCFF862LZL
ENSG00000109118	4.99	ENCFF862LZL
ENSG00000109133	4.31	ENCFF862LZL
ENSG00000109158	1.49	ENCFF862LZL
ENSG00000109171	19.91	ENCFF862LZL
ENSG00000109180	16.33	ENCFF862LZL
ENSG00000109184	2.66	ENCFF862LZL
ENSG00000109189	4.78	ENCFF862LZL
ENSG00000109220	2.72	ENCFF862LZL
ENSG00000109270	5.08	ENCFF862LZL
ENSG00000109320	3.09	ENCFF862LZL
ENSG00000109321	1.46	ENCFF862LZL
ENSG00000109323	2.25	ENCFF862LZL
ENSG00000109332	61.24	ENCFF862LZL
ENSG00000109381	5.21	ENCFF862LZL
ENSG00000109390	13.64	ENCFF862LZL
ENSG00000109436	3.06	ENCFF862LZL
ENSG00000109445	9.18	ENCFF862LZL
ENSG00000109452	5.92	ENCFF862LZL
ENSG00000109458	11.76	ENCFF862LZL
ENSG00000109466	1.81	ENCFF862LZL
ENSG00000109472	4.46	ENCFF862LZL
ENSG00000109475	59.25	ENCFF862LZL
ENSG00000109501	32.4	ENCFF862LZL
ENSG00000109519	6.73	ENCFF862LZL
ENSG00000109534	0.54	ENCFF862LZL
ENSG00000109536	6.93	ENCFF862LZL
ENSG00000109572	7.44	ENCFF862LZL
ENSG00000109586	0.85	ENCFF862LZL
ENSG00000109606	9.29	ENCFF862LZL
ENSG00000109610	12.05	ENCFF862LZL
ENSG00000109618	0.51	ENCFF862LZL
ENSG00000109654	2.08	ENCFF862LZL
ENSG00000109667	0.61	ENCFF862LZL
ENSG00000109670	5.51	ENCFF862LZL
ENSG00000109680	1.34	ENCFF862LZL
ENSG00000109685	4.79	ENCFF862LZL
ENSG00000109686	20.11	ENCFF862LZL
ENSG00000109689	1.2	ENCFF862LZL
ENSG00000109736	6.54	ENCFF862LZL
ENSG00000109738	2.08	ENCFF862LZL
ENSG00000109756	14.81	ENCFF862LZL
ENSG00000109762	1.77	ENCFF862LZL
ENSG00000109775	4.04	ENCFF862LZL
ENSG00000109787	4.89	ENCFF862LZL
ENSG00000109790	2.73	ENCFF862LZL
ENSG00000109794	1.26	ENCFF862LZL
ENSG00000109814	3.92	ENCFF862LZL
ENSG00000109819	13.42	ENCFF862LZL
ENSG00000109846	901.25	ENCFF862LZL
