gene_id	TPM	file_accession
ENSG00000044090	1.11	ENCFF016CBS
ENSG00000044115	15.98	ENCFF016CBS
ENSG00000044446	1.95	ENCFF016CBS
ENSG00000044459	1.35	ENCFF016CBS
ENSG00000044524	0.98	ENCFF016CBS
ENSG00000044574	4.99	ENCFF016CBS
ENSG00000046604	4.79	ENCFF016CBS
ENSG00000046647	1.13	ENCFF016CBS
ENSG00000046651	1.2	ENCFF016CBS
ENSG00000046653	0.58	ENCFF016CBS
ENSG00000046889	3.19	ENCFF016CBS
ENSG00000047056	1.12	ENCFF016CBS
ENSG00000047188	2.57	ENCFF016CBS
ENSG00000047230	0.93	ENCFF016CBS
ENSG00000047249	3.1	ENCFF016CBS
ENSG00000047315	4.27	ENCFF016CBS
ENSG00000047346	7.84	ENCFF016CBS
ENSG00000047365	1.56	ENCFF016CBS
ENSG00000047410	6.69	ENCFF016CBS
ENSG00000047578	1.45	ENCFF016CBS
ENSG00000047579	0.7	ENCFF016CBS
ENSG00000047617	6.05	ENCFF016CBS
ENSG00000047621	1.64	ENCFF016CBS
ENSG00000047634	1.1	ENCFF016CBS
ENSG00000047644	2.42	ENCFF016CBS
ENSG00000047648	1.48	ENCFF016CBS
ENSG00000047849	8.59	ENCFF016CBS
ENSG00000047932	1.64	ENCFF016CBS
ENSG00000048028	0.76	ENCFF016CBS
ENSG00000048052	3.28	ENCFF016CBS
ENSG00000048140	1.02	ENCFF016CBS
ENSG00000048342	1.6	ENCFF016CBS
ENSG00000048392	1.47	ENCFF016CBS
ENSG00000048405	2.1	ENCFF016CBS
ENSG00000048471	2.62	ENCFF016CBS
ENSG00000048540	10.79	ENCFF016CBS
ENSG00000048544	2.42	ENCFF016CBS
ENSG00000048649	3.86	ENCFF016CBS
ENSG00000048707	5.2	ENCFF016CBS
ENSG00000048740	5.01	ENCFF016CBS
ENSG00000048828	6.88	ENCFF016CBS
ENSG00000048991	1.11	ENCFF016CBS
ENSG00000049089	0.92	ENCFF016CBS
ENSG00000049130	2.6	ENCFF016CBS
ENSG00000049167	1.67	ENCFF016CBS
ENSG00000049192	0.51	ENCFF016CBS
ENSG00000049239	4.81	ENCFF016CBS
ENSG00000049245	7.56	ENCFF016CBS
ENSG00000049246	0.88	ENCFF016CBS
ENSG00000049323	5.16	ENCFF016CBS
ENSG00000049449	5.89	ENCFF016CBS
ENSG00000049540	8.45	ENCFF016CBS
ENSG00000049541	0.81	ENCFF016CBS
ENSG00000049618	2.88	ENCFF016CBS
ENSG00000049656	4.79	ENCFF016CBS
ENSG00000049759	1.04	ENCFF016CBS
ENSG00000049860	9.16	ENCFF016CBS
ENSG00000049883	0.65	ENCFF016CBS
ENSG00000050130	3.13	ENCFF016CBS
ENSG00000050165	2.13	ENCFF016CBS
ENSG00000050344	0.77	ENCFF016CBS
ENSG00000050393	0.79	ENCFF016CBS
ENSG00000050405	10.3	ENCFF016CBS
ENSG00000050426	3.79	ENCFF016CBS
ENSG00000050628	1.71	ENCFF016CBS
ENSG00000050748	1.86	ENCFF016CBS
ENSG00000050820	2.2	ENCFF016CBS
ENSG00000051009	3.12	ENCFF016CBS
ENSG00000051108	10.86	ENCFF016CBS
ENSG00000051128	3.05	ENCFF016CBS
ENSG00000051382	1.46	ENCFF016CBS
ENSG00000051523	15.8	ENCFF016CBS
ENSG00000051596	1.9	ENCFF016CBS
ENSG00000051620	13.13	ENCFF016CBS
ENSG00000051825	1.76	ENCFF016CBS
ENSG00000052126	2.11	ENCFF016CBS
ENSG00000052723	3.7	ENCFF016CBS
ENSG00000052749	0.91	ENCFF016CBS
ENSG00000052795	3.59	ENCFF016CBS
ENSG00000052802	0.85	ENCFF016CBS
ENSG00000052841	11.48	ENCFF016CBS
ENSG00000053254	9.55	ENCFF016CBS
ENSG00000053371	4.69	ENCFF016CBS
ENSG00000053372	1.1	ENCFF016CBS
ENSG00000053501	0.92	ENCFF016CBS
ENSG00000053747	3.69	ENCFF016CBS
ENSG00000053770	1.64	ENCFF016CBS
ENSG00000053900	3.17	ENCFF016CBS
ENSG00000053918	0.54	ENCFF016CBS
ENSG00000054116	4.86	ENCFF016CBS
ENSG00000054118	6.97	ENCFF016CBS
ENSG00000054148	1.73	ENCFF016CBS
ENSG00000054267	3.46	ENCFF016CBS
ENSG00000054277	1.29	ENCFF016CBS
ENSG00000054282	3.83	ENCFF016CBS
ENSG00000054523	4.04	ENCFF016CBS
ENSG00000054598	0.63	ENCFF016CBS
ENSG00000054611	1.99	ENCFF016CBS
ENSG00000054654	15.14	ENCFF016CBS
ENSG00000054793	1.06	ENCFF016CBS
ENSG00000054965	1.97	ENCFF016CBS
ENSG00000054967	0.63	ENCFF016CBS
ENSG00000054983	2.27	ENCFF016CBS
ENSG00000055044	4.26	ENCFF016CBS
ENSG00000055070	4.66	ENCFF016CBS
ENSG00000055130	3.64	ENCFF016CBS
ENSG00000055147	1.35	ENCFF016CBS
ENSG00000055163	1.62	ENCFF016CBS
ENSG00000055208	4.0	ENCFF016CBS
ENSG00000055211	4.12	ENCFF016CBS
ENSG00000055332	2.98	ENCFF016CBS
ENSG00000055483	2.9	ENCFF016CBS
ENSG00000055609	5.37	ENCFF016CBS
ENSG00000055732	1.86	ENCFF016CBS
ENSG00000055813	2.93	ENCFF016CBS
ENSG00000055917	4.61	ENCFF016CBS
ENSG00000055950	4.92	ENCFF016CBS
ENSG00000055955	1.2	ENCFF016CBS
ENSG00000056050	1.82	ENCFF016CBS
ENSG00000056097	4.86	ENCFF016CBS
ENSG00000056558	0.58	ENCFF016CBS
ENSG00000056586	4.05	ENCFF016CBS
ENSG00000056972	1.87	ENCFF016CBS
ENSG00000056998	1.9	ENCFF016CBS
