gene_id	TPM	file_accession
ENSG00000068745	2.35	ENCFF918KPC
ENSG00000068784	0.67	ENCFF918KPC
ENSG00000068831	1.0	ENCFF918KPC
ENSG00000068878	1.22	ENCFF918KPC
ENSG00000068903	0.56	ENCFF918KPC
ENSG00000068912	0.81	ENCFF918KPC
ENSG00000068971	1.08	ENCFF918KPC
ENSG00000069011	2.05	ENCFF918KPC
ENSG00000069020	0.75	ENCFF918KPC
ENSG00000069248	0.61	ENCFF918KPC
ENSG00000069275	0.98	ENCFF918KPC
ENSG00000069329	2.27	ENCFF918KPC
ENSG00000069345	1.29	ENCFF918KPC
ENSG00000069399	0.78	ENCFF918KPC
ENSG00000069431	0.88	ENCFF918KPC
ENSG00000069493	2.04	ENCFF918KPC
ENSG00000069667	5.66	ENCFF918KPC
ENSG00000069702	1.92	ENCFF918KPC
ENSG00000069869	0.86	ENCFF918KPC
ENSG00000069966	6.54	ENCFF918KPC
ENSG00000069974	1.11	ENCFF918KPC
ENSG00000069998	1.25	ENCFF918KPC
ENSG00000070010	1.77	ENCFF918KPC
ENSG00000070018	0.82	ENCFF918KPC
ENSG00000070047	1.01	ENCFF918KPC
ENSG00000070061	0.68	ENCFF918KPC
ENSG00000070081	0.93	ENCFF918KPC
ENSG00000070087	0.81	ENCFF918KPC
ENSG00000070193	0.61	ENCFF918KPC
ENSG00000070214	0.51	ENCFF918KPC
ENSG00000070366	2.28	ENCFF918KPC
ENSG00000070367	1.09	ENCFF918KPC
ENSG00000070404	1.68	ENCFF918KPC
ENSG00000070413	1.24	ENCFF918KPC
ENSG00000070423	0.57	ENCFF918KPC
ENSG00000070444	1.25	ENCFF918KPC
ENSG00000070476	1.65	ENCFF918KPC
ENSG00000070495	1.07	ENCFF918KPC
ENSG00000070501	0.62	ENCFF918KPC
ENSG00000070526	2.12	ENCFF918KPC
ENSG00000070540	1.71	ENCFF918KPC
ENSG00000070610	4.71	ENCFF918KPC
ENSG00000070669	0.52	ENCFF918KPC
ENSG00000070756	21.19	ENCFF918KPC
ENSG00000070761	1.83	ENCFF918KPC
ENSG00000070770	1.86	ENCFF918KPC
ENSG00000070814	1.07	ENCFF918KPC
ENSG00000070831	2.72	ENCFF918KPC
ENSG00000070882	0.56	ENCFF918KPC
ENSG00000070950	1.97	ENCFF918KPC
ENSG00000071051	0.64	ENCFF918KPC
ENSG00000071054	0.65	ENCFF918KPC
ENSG00000071082	23.31	ENCFF918KPC
ENSG00000071127	3.5	ENCFF918KPC
ENSG00000071189	2.59	ENCFF918KPC
ENSG00000071205	1.17	ENCFF918KPC
ENSG00000071242	3.37	ENCFF918KPC
ENSG00000071243	0.83	ENCFF918KPC
ENSG00000071282	0.59	ENCFF918KPC
ENSG00000071462	1.16	ENCFF918KPC
ENSG00000071537	3.94	ENCFF918KPC
ENSG00000071564	2.02	ENCFF918KPC
ENSG00000071575	3.57	ENCFF918KPC
ENSG00000071655	1.4	ENCFF918KPC
ENSG00000071794	1.39	ENCFF918KPC
ENSG00000071859	1.24	ENCFF918KPC
ENSG00000071894	10.84	ENCFF918KPC
ENSG00000071967	3.38	ENCFF918KPC
ENSG00000071991	0.57	ENCFF918KPC
ENSG00000071994	1.06	ENCFF918KPC
ENSG00000072042	0.7	ENCFF918KPC
ENSG00000072110	11.32	ENCFF918KPC
ENSG00000072121	1.26	ENCFF918KPC
ENSG00000072134	1.62	ENCFF918KPC
ENSG00000072135	3.31	ENCFF918KPC
ENSG00000072163	1.75	ENCFF918KPC
ENSG00000072195	1.63	ENCFF918KPC
ENSG00000072210	5.29	ENCFF918KPC
