gene_id	TPM	file_accession
ENSG00000038210	0.54	ENCFF916ODF
ENSG00000038219	1.55	ENCFF916ODF
ENSG00000038274	1.57	ENCFF916ODF
ENSG00000038358	2.94	ENCFF916ODF
ENSG00000038382	5.69	ENCFF916ODF
ENSG00000038427	2.92	ENCFF916ODF
ENSG00000038532	0.89	ENCFF916ODF
ENSG00000038945	0.68	ENCFF916ODF
ENSG00000039068	4.74	ENCFF916ODF
ENSG00000039123	2.78	ENCFF916ODF
ENSG00000039319	1.15	ENCFF916ODF
ENSG00000039523	2.24	ENCFF916ODF
ENSG00000039560	1.26	ENCFF916ODF
ENSG00000039650	1.61	ENCFF916ODF
ENSG00000040275	0.55	ENCFF916ODF
ENSG00000040341	1.83	ENCFF916ODF
ENSG00000040487	0.87	ENCFF916ODF
ENSG00000040531	1.45	ENCFF916ODF
ENSG00000040633	1.02	ENCFF916ODF
ENSG00000040933	1.56	ENCFF916ODF
ENSG00000041357	4.37	ENCFF916ODF
ENSG00000041802	1.65	ENCFF916ODF
ENSG00000041880	0.85	ENCFF916ODF
ENSG00000041982	0.77	ENCFF916ODF
ENSG00000041988	1.19	ENCFF916ODF
ENSG00000042062	1.55	ENCFF916ODF
ENSG00000042429	0.81	ENCFF916ODF
ENSG00000042445	2.54	ENCFF916ODF
ENSG00000042493	6.74	ENCFF916ODF
ENSG00000042753	3.11	ENCFF916ODF
ENSG00000043039	1.04	ENCFF916ODF
ENSG00000043093	1.05	ENCFF916ODF
ENSG00000043143	1.45	ENCFF916ODF
ENSG00000043462	1.04	ENCFF916ODF
ENSG00000043514	0.66	ENCFF916ODF
ENSG00000044090	0.53	ENCFF916ODF
ENSG00000044115	12.42	ENCFF916ODF
ENSG00000044446	1.2	ENCFF916ODF
ENSG00000044459	0.54	ENCFF916ODF
ENSG00000044524	0.98	ENCFF916ODF
ENSG00000044574	3.62	ENCFF916ODF
ENSG00000046647	0.67	ENCFF916ODF
ENSG00000046651	2.01	ENCFF916ODF
ENSG00000046653	0.64	ENCFF916ODF
ENSG00000046889	0.67	ENCFF916ODF
ENSG00000047056	0.7	ENCFF916ODF
ENSG00000047188	1.29	ENCFF916ODF
ENSG00000047230	0.84	ENCFF916ODF
ENSG00000047249	0.96	ENCFF916ODF
ENSG00000047315	2.21	ENCFF916ODF
ENSG00000047346	2.6	ENCFF916ODF
ENSG00000047365	2.16	ENCFF916ODF
ENSG00000047410	2.88	ENCFF916ODF
ENSG00000047457	1.07	ENCFF916ODF
ENSG00000047578	1.1	ENCFF916ODF
ENSG00000047579	0.74	ENCFF916ODF
ENSG00000047617	0.77	ENCFF916ODF
ENSG00000047621	0.93	ENCFF916ODF
ENSG00000047644	0.92	ENCFF916ODF
ENSG00000047648	0.64	ENCFF916ODF
ENSG00000047849	5.8	ENCFF916ODF
ENSG00000047932	0.81	ENCFF916ODF
ENSG00000048028	0.51	ENCFF916ODF
ENSG00000048052	1.33	ENCFF916ODF
ENSG00000048140	0.7	ENCFF916ODF
ENSG00000048162	1.99	ENCFF916ODF
ENSG00000048342	1.35	ENCFF916ODF
ENSG00000048392	0.95	ENCFF916ODF
ENSG00000048405	1.3	ENCFF916ODF
ENSG00000048471	1.18	ENCFF916ODF
ENSG00000048540	3.01	ENCFF916ODF
ENSG00000048544	0.88	ENCFF916ODF
ENSG00000048649	2.47	ENCFF916ODF
ENSG00000048707	3.39	ENCFF916ODF
ENSG00000048740	2.17	ENCFF916ODF
ENSG00000048828	4.02	ENCFF916ODF
ENSG00000048991	0.74	ENCFF916ODF
ENSG00000049130	1.02	ENCFF916ODF
ENSG00000049239	2.66	ENCFF916ODF
ENSG00000049245	2.42	ENCFF916ODF
ENSG00000049246	1.0	ENCFF916ODF
ENSG00000049283	0.89	ENCFF916ODF
ENSG00000049323	1.98	ENCFF916ODF
ENSG00000049449	1.99	ENCFF916ODF
ENSG00000049540	1.57	ENCFF916ODF
ENSG00000049541	0.6	ENCFF916ODF
ENSG00000049618	2.27	ENCFF916ODF
ENSG00000049656	1.64	ENCFF916ODF
ENSG00000049759	1.66	ENCFF916ODF
ENSG00000049769	0.77	ENCFF916ODF
ENSG00000049860	4.82	ENCFF916ODF
ENSG00000050130	1.88	ENCFF916ODF
ENSG00000050165	4.52	ENCFF916ODF
ENSG00000050327	0.95	ENCFF916ODF
ENSG00000050393	0.61	ENCFF916ODF
ENSG00000050405	4.06	ENCFF916ODF
ENSG00000050426	2.63	ENCFF916ODF
ENSG00000050555	0.55	ENCFF916ODF
ENSG00000050628	0.73	ENCFF916ODF
ENSG00000050748	0.8	ENCFF916ODF
ENSG00000050820	1.62	ENCFF916ODF
ENSG00000051009	2.66	ENCFF916ODF
ENSG00000051108	4.0	ENCFF916ODF
ENSG00000051128	1.26	ENCFF916ODF
ENSG00000051382	1.31	ENCFF916ODF
ENSG00000051523	7.71	ENCFF916ODF
ENSG00000051596	2.82	ENCFF916ODF
ENSG00000051620	2.55	ENCFF916ODF
ENSG00000051825	0.73	ENCFF916ODF
ENSG00000052126	2.39	ENCFF916ODF
ENSG00000052344	1.07	ENCFF916ODF
ENSG00000052723	1.58	ENCFF916ODF
ENSG00000052749	1.33	ENCFF916ODF
ENSG00000052795	1.04	ENCFF916ODF
ENSG00000052802	1.78	ENCFF916ODF
ENSG00000052841	3.68	ENCFF916ODF
ENSG00000053254	4.56	ENCFF916ODF
ENSG00000053371	2.61	ENCFF916ODF
ENSG00000053372	0.79	ENCFF916ODF
ENSG00000053501	1.26	ENCFF916ODF
ENSG00000053747	4.35	ENCFF916ODF
ENSG00000053770	0.74	ENCFF916ODF
ENSG00000053900	1.37	ENCFF916ODF
ENSG00000054116	2.13	ENCFF916ODF
ENSG00000054118	2.37	ENCFF916ODF
ENSG00000054148	1.56	ENCFF916ODF
ENSG00000054267	1.42	ENCFF916ODF
ENSG00000054277	0.63	ENCFF916ODF
ENSG00000054282	1.28	ENCFF916ODF
ENSG00000054523	1.86	ENCFF916ODF
ENSG00000054611	1.57	ENCFF916ODF
ENSG00000054654	6.65	ENCFF916ODF
ENSG00000054793	1.47	ENCFF916ODF
ENSG00000054965	0.87	ENCFF916ODF
ENSG00000054983	0.76	ENCFF916ODF
ENSG00000055044	3.31	ENCFF916ODF
ENSG00000055070	2.15	ENCFF916ODF
ENSG00000055130	1.58	ENCFF916ODF
ENSG00000055147	0.83	ENCFF916ODF
ENSG00000055163	1.13	ENCFF916ODF
ENSG00000055208	2.34	ENCFF916ODF
ENSG00000055211	1.47	ENCFF916ODF
ENSG00000055332	0.62	ENCFF916ODF
ENSG00000055483	2.92	ENCFF916ODF
ENSG00000055609	2.56	ENCFF916ODF
ENSG00000055917	3.14	ENCFF916ODF
ENSG00000055950	3.49	ENCFF916ODF
ENSG00000056050	0.62	ENCFF916ODF
ENSG00000056097	3.31	ENCFF916ODF
ENSG00000056586	1.54	ENCFF916ODF
ENSG00000056972	1.43	ENCFF916ODF
ENSG00000056998	0.65	ENCFF916ODF
ENSG00000057019	1.48	ENCFF916ODF
ENSG00000057149	19.0	ENCFF916ODF
ENSG00000057294	0.7	ENCFF916ODF
ENSG00000057608	7.11	ENCFF916ODF
ENSG00000057657	1.1	ENCFF916ODF
ENSG00000057663	1.39	ENCFF916ODF
ENSG00000057757	2.6	ENCFF916ODF
ENSG00000057935	1.91	ENCFF916ODF
ENSG00000058063	4.12	ENCFF916ODF
ENSG00000058085	0.55	ENCFF916ODF
ENSG00000058091	0.88	ENCFF916ODF
ENSG00000058262	3.79	ENCFF916ODF
ENSG00000058272	3.86	ENCFF916ODF
ENSG00000058453	1.3	ENCFF916ODF
ENSG00000058600	1.58	ENCFF916ODF
ENSG00000058668	4.13	ENCFF916ODF
ENSG00000058673	5.55	ENCFF916ODF
ENSG00000058729	0.76	ENCFF916ODF
ENSG00000058799	0.94	ENCFF916ODF
ENSG00000059122	1.35	ENCFF916ODF
ENSG00000059145	1.34	ENCFF916ODF
ENSG00000059377	0.75	ENCFF916ODF
ENSG00000059378	1.73	ENCFF916ODF
ENSG00000059573	0.88	ENCFF916ODF
ENSG00000059588	0.85	ENCFF916ODF
ENSG00000059691	0.72	ENCFF916ODF
