gene_id	TPM	file_accession
ENSG00000039523	21.33	ENCFF505TUS
ENSG00000039537	0.81	ENCFF505TUS
ENSG00000039560	4.2	ENCFF505TUS
ENSG00000039600	2.55	ENCFF505TUS
ENSG00000039650	18.93	ENCFF505TUS
ENSG00000040199	3.75	ENCFF505TUS
ENSG00000040275	1.59	ENCFF505TUS
ENSG00000040341	10.28	ENCFF505TUS
ENSG00000040487	8.78	ENCFF505TUS
ENSG00000040531	9.05	ENCFF505TUS
ENSG00000040608	1.05	ENCFF505TUS
ENSG00000040633	16.34	ENCFF505TUS
ENSG00000040933	8.8	ENCFF505TUS
ENSG00000041353	1.9	ENCFF505TUS
ENSG00000041357	11.09	ENCFF505TUS
ENSG00000041802	8.77	ENCFF505TUS
ENSG00000041880	8.11	ENCFF505TUS
ENSG00000041982	6.26	ENCFF505TUS
ENSG00000041988	7.44	ENCFF505TUS
ENSG00000042062	2.0	ENCFF505TUS
ENSG00000042088	3.21	ENCFF505TUS
ENSG00000042286	2.15	ENCFF505TUS
ENSG00000042317	2.32	ENCFF505TUS
ENSG00000042429	6.23	ENCFF505TUS
ENSG00000042445	9.03	ENCFF505TUS
ENSG00000042493	14.26	ENCFF505TUS
ENSG00000042753	21.21	ENCFF505TUS
ENSG00000042813	2.41	ENCFF505TUS
ENSG00000042832	4.17	ENCFF505TUS
ENSG00000042980	1.01	ENCFF505TUS
ENSG00000043039	0.6	ENCFF505TUS
ENSG00000043093	4.52	ENCFF505TUS
ENSG00000043143	15.4	ENCFF505TUS
ENSG00000043462	1.99	ENCFF505TUS
ENSG00000043514	4.12	ENCFF505TUS
ENSG00000043591	1.79	ENCFF505TUS
ENSG00000044090	5.37	ENCFF505TUS
ENSG00000044115	37.08	ENCFF505TUS
ENSG00000044446	9.87	ENCFF505TUS
ENSG00000044459	2.28	ENCFF505TUS
ENSG00000044524	2.09	ENCFF505TUS
ENSG00000044574	38.08	ENCFF505TUS
ENSG00000046604	3.45	ENCFF505TUS
ENSG00000046647	2.01	ENCFF505TUS
ENSG00000046651	6.4	ENCFF505TUS
ENSG00000046653	2.17	ENCFF505TUS
ENSG00000046774	5.14	ENCFF505TUS
ENSG00000046889	1.9	ENCFF505TUS
ENSG00000047056	4.03	ENCFF505TUS
ENSG00000047188	5.65	ENCFF505TUS
ENSG00000047230	2.53	ENCFF505TUS
ENSG00000047249	8.33	ENCFF505TUS
ENSG00000047315	11.98	ENCFF505TUS
ENSG00000047346	14.41	ENCFF505TUS
ENSG00000047365	17.28	ENCFF505TUS
ENSG00000047410	19.42	ENCFF505TUS
ENSG00000047457	2.68	ENCFF505TUS
ENSG00000047578	7.23	ENCFF505TUS
ENSG00000047579	2.5	ENCFF505TUS
ENSG00000047597	0.57	ENCFF505TUS
ENSG00000047617	1.24	ENCFF505TUS
ENSG00000047621	2.3	ENCFF505TUS
ENSG00000047634	8.42	ENCFF505TUS
ENSG00000047644	8.69	ENCFF505TUS
ENSG00000047648	13.04	ENCFF505TUS
ENSG00000047849	40.7	ENCFF505TUS
ENSG00000047932	3.57	ENCFF505TUS
ENSG00000048028	5.57	ENCFF505TUS
ENSG00000048052	5.63	ENCFF505TUS
ENSG00000048140	6.73	ENCFF505TUS
ENSG00000048162	1.91	ENCFF505TUS
ENSG00000048342	6.74	ENCFF505TUS
ENSG00000048392	3.37	ENCFF505TUS
ENSG00000048405	5.99	ENCFF505TUS
ENSG00000048471	4.37	ENCFF505TUS
ENSG00000048540	0.65	ENCFF505TUS
ENSG00000048544	5.62	ENCFF505TUS
ENSG00000048649	8.18	ENCFF505TUS
ENSG00000048707	11.91	ENCFF505TUS
ENSG00000048740	7.59	ENCFF505TUS
ENSG00000048828	15.25	ENCFF505TUS
ENSG00000048991	9.09	ENCFF505TUS
ENSG00000049089	2.72	ENCFF505TUS
ENSG00000049130	5.04	ENCFF505TUS
ENSG00000049167	2.17	ENCFF505TUS
ENSG00000049192	3.66	ENCFF505TUS
ENSG00000049239	15.7	ENCFF505TUS
ENSG00000049245	16.82	ENCFF505TUS
