gene_id	TPM	file_accession
ENSG00000051523	5.67	ENCFF863ERP
ENSG00000051596	12.38	ENCFF863ERP
ENSG00000051620	2.75	ENCFF863ERP
ENSG00000051825	9.79	ENCFF863ERP
ENSG00000052126	6.09	ENCFF863ERP
ENSG00000052723	7.68	ENCFF863ERP
ENSG00000052749	8.86	ENCFF863ERP
ENSG00000052795	4.06	ENCFF863ERP
ENSG00000052802	13.8	ENCFF863ERP
ENSG00000052841	21.74	ENCFF863ERP
ENSG00000053108	1.16	ENCFF863ERP
ENSG00000053254	16.76	ENCFF863ERP
ENSG00000053328	0.57	ENCFF863ERP
ENSG00000053371	22.9	ENCFF863ERP
ENSG00000053372	5.99	ENCFF863ERP
ENSG00000053438	1.02	ENCFF863ERP
ENSG00000053501	3.86	ENCFF863ERP
ENSG00000053524	2.37	ENCFF863ERP
ENSG00000053747	2.26	ENCFF863ERP
ENSG00000053770	4.59	ENCFF863ERP
