gene_id	TPM	file_accession
ENSG00000062650	2.26	ENCFF365ZMW
ENSG00000062716	8.94	ENCFF365ZMW
ENSG00000062725	2.19	ENCFF365ZMW
ENSG00000062822	0.64	ENCFF365ZMW
ENSG00000063046	35.02	ENCFF365ZMW
ENSG00000063169	0.74	ENCFF365ZMW
ENSG00000063176	0.87	ENCFF365ZMW
ENSG00000063177	171.22	ENCFF365ZMW
ENSG00000063180	0.88	ENCFF365ZMW
ENSG00000063241	6.28	ENCFF365ZMW
ENSG00000063244	3.47	ENCFF365ZMW
ENSG00000063245	1.56	ENCFF365ZMW
ENSG00000063322	2.72	ENCFF365ZMW
ENSG00000063587	0.54	ENCFF365ZMW
ENSG00000063601	1.65	ENCFF365ZMW
ENSG00000063854	9.23	ENCFF365ZMW
ENSG00000063978	1.73	ENCFF365ZMW
ENSG00000064102	2.06	ENCFF365ZMW
ENSG00000064115	3.48	ENCFF365ZMW
ENSG00000064205	0.91	ENCFF365ZMW
ENSG00000064225	0.58	ENCFF365ZMW
ENSG00000064309	2.98	ENCFF365ZMW
ENSG00000064313	1.8	ENCFF365ZMW
ENSG00000064419	2.47	ENCFF365ZMW
ENSG00000064489	0.87	ENCFF365ZMW
ENSG00000064490	3.3	ENCFF365ZMW
ENSG00000064545	0.95	ENCFF365ZMW
ENSG00000064601	2.87	ENCFF365ZMW
ENSG00000064607	1.53	ENCFF365ZMW
ENSG00000064651	3.41	ENCFF365ZMW
ENSG00000064652	0.65	ENCFF365ZMW
ENSG00000064666	1.56	ENCFF365ZMW
ENSG00000064703	1.89	ENCFF365ZMW
ENSG00000064726	4.27	ENCFF365ZMW
ENSG00000064763	0.79	ENCFF365ZMW
ENSG00000064932	1.0	ENCFF365ZMW
ENSG00000064933	1.07	ENCFF365ZMW
ENSG00000064961	6.92	ENCFF365ZMW
